,event_id,num_perimeters_0_5h,dt_first_last_0_5h,low_temporal_resolution_0_5h,area_first_ha,area_growth_rel_0_5h,area_growth_rate_ha_per_h,log1p_area_first,log1p_growth,log_area_ratio_0_5h,radial_growth_rate_m_per_h,spread_bearing_deg,spread_bearing_sin,spread_bearing_cos,dist_min_ci_0_5h,dist_slope_ci_0_5h,closing_speed_m_per_h,dist_accel_m_per_h2,dist_fit_r2_0_5h,alignment_cos,alignment_abs,cross_track_component,along_track_speed,event_start_month,time_to_hit_hours,event,log_distance,inv_distance,inv_distance_sq,sqrt_distance,dist_km,dist_km_sq,dist_rank,fire_radius_km,radius_to_dist,area_to_dist_ratio,log_area_dist_ratio,has_movement,eta_hours,log_eta,effective_closing_speed,eta_effective,threat_score,fire_urgency,growth_intensity,zone_near,zone_far,is_summer,near_speed_rank,far_threat_rank
45,26429413,2,4.0178829530555555,0,73.40868679768977,0.0,0.0,4.309572693056822,0.0,0.0,0.0,0.0,0.0,1.0,23677.413523965846,-9.054466866251221e-13,0.0,0.0,0.0,-0.2042168766258366,0.2042168766258366,0.0,-0.0,6,12.8211783225,0,10.072319090299434,0.042056719036831954,0.0017687676161430232,153.87466823348748,23.677413523965846,560.6199111848807,0.4751131221719457,0.4833912570524437,0.020415712069359427,3.0873285155132337,-5.762746397242612,1.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
46,26940253,1,0.0,1,1132.2693168138885,0.0,0.0,7.03286193517658,0.0,0.0,0.0,0.0,0.0,1.0,210184.46356738705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,59.770840445000005,0,12.255745579788112,0.004755463066721253,2.2614428978949907e-05,458.4587915695227,210.18446356738704,44177.50872511025,0.7647058823529411,1.8984533635684269,0.009032320140826038,5.384464917690153,-5.222883644611532,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
47,27517432,1,0.0,1,16.72792353179706,0.0,0.0,2.875140997141596,0.0,0.0,0.0,0.0,0.0,1.0,2116.53932479391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.5778597725,1,7.658009997685009,0.4511537371857719,0.20353969457668855,46.005861852528206,2.11653932479391,4.47973871339906,0.14027149321266968,0.2307523225343025,0.1090234043049359,7.54686521672806,-4.782869000543413,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0
48,27991695,1,0.0,1,6319.9183689364045,0.0,0.0,8.751619788124774,0.0,0.0,0.0,0.0,0.0,1.0,67098.62699604373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,60.31399017722222,0,11.113933764018,0.014881256428927845,0.00022145179290350634,259.0340267147228,67.09862699604373,4502.225744754209,0.579185520361991,4.485189512949252,0.06684472862930128,94.04832585803405,-2.362313975893226,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
49,28132196,1,0.0,1,316.05032770560206,0.0,0.0,5.759060523754092,0.0,0.0,0.0,0.0,0.0,1.0,263598.9583390645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,61.48176814055555,0,12.482187923564439,0.003792203072392112,1.4380804142260173e-05,513.4188916850104,263.5989583390645,69484.41083743986,0.8144796380090498,1.0030052035773291,0.0038050423639655446,1.198527023755718,-6.7231273998103465,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
50,28212683,5,4.958128294722222,0,3.742057729799825,0.0,0.0,1.5564711617150024,0.0,0.0,0.0,0.0,0.0,1.0,390952.4410897163,-1.6035419059160855e-11,0.0,4.284684476375568e-11,0.0,-0.8490872722398374,0.8490872722398374,0.0,-0.0,8,47.99702154222223,0,12.876343755380445,0.002557201784020004,6.539280964195092e-06,625.2618979993234,390.9524410897163,152843.81119400807,0.9095022624434389,0.10913908420294521,0.00027916204819884943,0.009569196702549958,-11.319872593665442,1.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
51,30421787,1,0.0,1,40.08330372285124,0.0,0.0,3.715601803512473,0.0,0.0,0.0,0.0,0.0,1.0,254943.47445277905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,65.08492929527777,0,12.448801053186186,0.00392090016082787,1.5373458071180017e-05,504.9192751844388,254.94347445277904,64996.1751660548,0.7918552036199095,0.3571961904316883,0.0014010799499708263,0.15716263201343977,-8.733199249673714,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
52,31054513,1,0.0,1,758.0770494980136,0.0,0.0,6.6321032867335195,0.0,0.0,0.0,0.0,0.0,1.0,261138.99852456423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,66.29603577333333,0,12.47281193531205,0.003827912393049425,1.4652913288861376e-05,511.0176107773236,261.1389985245642,68193.57655041236,0.8099547511312217,1.5533944101362558,0.0059485347608474294,2.901852532659789,-5.840708648578531,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
53,31560147,2,0.3385245441666666,1,0.3466402460997316,0.0,0.0,0.2976127838796167,0.0,0.0,0.0,0.0,0.0,1.0,1883.1079717871687,-6.71660827438523e-13,0.0,0.0,0.0,0.0036113140773734,0.0036113140773734,-0.0,0.0,6,13.65678695611111,1,7.541209763359961,0.5042589784452352,0.25427711734263214,43.3947919892142,1.8831079717871686,3.5460956334083837,0.10407239819004525,0.03321731736349682,0.01763962441939632,0.17479645638625557,-7.243596979480344,1.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0
54,31948591,1,0.0,1,1135.6083158224355,0.0,0.0,7.035803945238188,0.0,0.0,0.0,0.0,0.0,1.0,99977.9003645097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,21.072462156666663,0,11.512714446352463,0.009992216027292144,9.9844381136074e-05,316.1928214942738,99.9779003645097,9995.580561295828,0.6289592760180995,1.9012505194182212,0.01901670781729209,11.34724361408718,-4.476910501114276,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5131578947368421
55,32093256,1,0.0,1,46.60425149761508,0.0,0.0,3.86292207442562,0.0,0.0,0.0,0.0,0.0,1.0,72614.64562328468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,66.13177204166666,0,11.192935682048095,0.013752387726411198,0.00018912816817754537,269.4710478386958,72.61464562328469,5272.886758995218,0.5882352941176471,0.38515703277866564,0.005304123286324499,0.6409197362943824,-7.330013607622474,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
56,33502571,1,0.0,1,1686.8509166605368,0.0,0.0,7.431211351741604,0.0,0.0,0.0,0.0,0.0,1.0,124717.03835150295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,61.79932206194445,0,11.73381077518833,0.008011726709809076,6.418776487266817e-05,353.15299567114386,124.71703835150295,15554.339655170257,0.6470588235294118,2.31719943744866,0.018579654136092107,13.514588544475147,-4.3025994234467255,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
57,33928266,1,0.0,1,6.301274201553401,0.0,0.0,1.9880488810805883,0.0,0.0,0.0,0.0,0.0,1.0,2670.516160138118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,14.473698290277778,1,7.890401440467353,0.3609435723161951,0.13028026239637638,51.67703706810325,2.670516160138118,7.131656561558838,0.2171945701357466,0.1416247815147236,0.053032737127267124,2.2744044204525644,-5.902352559386765,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0
58,34027802,1,0.0,1,515.0204724248904,0.0,0.0,6.246146439936557,0.0,0.0,0.0,0.0,0.0,1.0,139177.68055494048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,62.86164432583333,0,11.843513858219836,0.007179901302316223,5.15509827110022e-05,373.06524972843624,139.17768055494048,19370.426764653057,0.6787330316742082,1.2803753666791977,0.009199573965983494,3.6977961606829868,-5.597367418283279,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5131578947368421
59,34501712,1,0.0,1,38.216459069548655,0.0,0.0,3.6690965328970817,0.0,0.0,0.0,0.0,0.0,1.0,21807.33869907301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,39.96354985694445,0,9.990047684771001,0.04564680419362458,0.0020836307330911025,147.67308048210077,21.80733869907301,475.56002113608736,0.4660633484162896,0.34877896634939914,0.015993651089769384,1.7444592241213557,-6.3209511518739205,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
60,34889301,3,3.91346827,0,538.8039593140708,0.0,0.0,6.291206035336684,0.0,0.0,0.0,0.0,0.0,1.0,1187.206572903266,-4.1152480430233575e-14,0.0,0.0,0.0,-0.0397249217465816,0.0397249217465816,0.0,-0.0,8,0.0643609547222222,1,7.080200367721916,0.7768760827133767,0.6035364478920814,34.45586412939409,1.1872065729032661,1.4094594467447181,0.05429864253393665,1.3096053869950202,1.1030981607458865,418.5839092623729,-0.788994332385232,1.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0
61,34908295,1,0.0,1,298.48643110040075,0.0,0.0,5.7020691113552395,0.0,0.0,0.0,0.0,0.0,1.0,476870.4104672507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,63.960796367499995,0,13.075002153794102,0.002096566114070636,4.395589470669247e-06,690.558042793834,476.8704104672507,227405.38837920415,0.9321266968325792,0.9747367947860307,0.0020440286782125085,0.6257965369549798,-7.372933042438863,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
62,34940889,5,4.088955947222223,0,58.19741306463198,0.0,0.0,4.080877842702597,0.0,0.0,0.0,0.0,0.0,1.0,2009.2408145270504,3.1302896479838145e-13,0.0,-7.510071125284066e-13,0.0,-0.395497806690931,0.395497806690931,0.0,-0.0,8,0.0012202119444444,1,7.606009802099103,0.47410423367150106,0.2247748243852413,44.82455593229062,2.0092408145270504,4.037048650761325,0.12217194570135746,0.430404599519964,0.2142125505355493,27.59163992267115,-3.5251319593965063,1.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0
63,35324503,1,0.0,1,177.0120725048981,0.0,0.0,5.181851371053431,0.0,0.0,0.0,0.0,0.0,1.0,61570.97751696009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,65.57716615555556,0,11.027962135579507,0.016215082689827492,0.00026292890663794316,248.13499857327682,61.57097751696009,3790.9852723940053,0.5656108597285068,0.7506310188913792,0.012191312354666018,2.870265392764662,-5.846110764526077,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
64,35610300,1,0.0,1,100.9936420465364,0.0,0.0,4.624910478464402,0.0,0.0,0.0,0.0,0.0,1.0,219692.36111311105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,66.0530840625,0,12.299988039951227,0.004549748657940725,2.0700212850433424e-05,468.7135171009164,219.69236111311105,48264.73353145359,0.7828054298642534,0.5669856674124972,0.0025808164860159992,0.4594956873617749,-7.675077561486825,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
65,35949465,1,0.0,1,21.130580301310175,0.0,0.0,3.0969603761010003,0.0,0.0,0.0,0.0,0.0,1.0,282251.3768743365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,64.61591895666668,0,12.550556903143276,0.003541686288447109,1.254354176577426e-05,531.2733541919231,282.25137687433653,79665.83974745875,0.832579185520362,0.25934672950911664,0.0009188501837657379,0.07483788652008083,-9.453596527042276,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5131578947368421
66,36527758,1,0.0,1,2.5935033505507428,0.0,0.0,1.2791275903179509,0.0,0.0,0.0,0.0,0.0,1.0,13897.584783302276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,15.949612870833333,0,9.539542299784456,0.07144089608893817,0.005103801633990461,117.88801798020982,13.897584783302277,193.14286280907498,0.4298642533936652,0.09085910831232533,0.006537762476649258,0.1852822033730086,-8.260414709466506,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
67,36999334,1,0.0,1,3.0618079271968712,0.0,0.0,1.4016281767612506,0.0,0.0,0.0,0.0,0.0,1.0,8724.62764634398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,61.07193740388889,0,9.07401968102704,0.11331922887582654,0.01284124763301196,93.40571527665735,8.724627646343981,76.11912756734971,0.4072398190045249,0.0987220204829026,0.011315327654615915,0.3469617132758423,-7.67239150426579,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
68,37136049,1,0.0,1,407.28853277096465,0.0,0.0,6.01197411262857,0.0,0.0,0.0,0.0,0.0,1.0,149724.46361311997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,66.03053782222223,0,11.916558653558793,0.006674477424342543,4.454864888805826e-05,386.94245517017123,149.72446361311998,22417.41500423649,0.6877828054298643,1.1386130444988274,0.007604722815644494,2.7184381171734016,-5.904584540930223,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
69,37780023,1,0.0,1,633.5757464769209,0.0,0.0,6.452956659819503,0.0,0.0,0.0,0.0,0.0,1.0,94772.8740862698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.20297956916667,0,11.459249060453983,0.010540420637944203,0.00011110046722480007,307.8520327791743,94.77287408626981,8981.897662571952,0.6153846153846154,1.4201176843835124,0.014984431970384357,6.678154873866242,-5.0062924006344796,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
70,38112926,1,0.0,1,90.71794899222408,0.0,0.0,4.518718096119793,0.0,0.0,0.0,0.0,0.0,1.0,260353.76853583835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,65.02322653194445,0,12.469800474289793,0.0038394529886112984,1.4741399251756232e-05,510.2487320276635,260.35376853583836,67784.08479081289,0.8054298642533937,0.5373678443909887,0.002063991035785674,0.3483073003788821,-7.95108237817,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
71,38412292,1,0.0,1,56.179103894322154,0.0,0.0,4.046188515108582,0.0,0.0,0.0,0.0,0.0,1.0,55358.11566661094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,66.57004031388888,0,10.921596615933668,0.018031625993417212,0.00032513953596647927,235.28305435498524,55.358115666610935,3064.520970157875,0.5565610859728507,0.4228754446229887,0.007638906048929057,1.0130005900677455,-6.875408100825085,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
72,38909367,6,4.8005178130555555,0,0.5903995261463301,0.0512141912368024,0.0062986609811014,0.4639852589739071,0.0297887119638472,0.0499457861733926,0.2283566391593773,45.82741425709219,0.717244097498875,0.6968220035296132,68906.90838951929,0.222161586249845,-0.2668046859197038,0.3484122359084054,0.545180992363544,-0.7971944034676032,0.7971944034676032,-0.2022149543858367,-0.2670176777232971,7,1.2861299941666668,0,11.140526231104635,0.014491302730957865,0.00020999785484026687,262.5012540722792,68.90690838951929,4748.162023801604,0.583710407239819,0.04335089456638724,0.0006291226174497896,0.008555658265600542,-10.676540972130729,1.0,9999.0,9.210340371976184,0.2283566391593773,9999.0,-0.019092024741189425,-1.600828115518223,0.0377919658866084,0.0,1.0,1.0,0.0,0.019736842105263157
73,39324200,1,0.0,1,1920.8755255440603,0.0,0.0,7.561056824448666,0.0,0.0,0.0,0.0,0.0,1.0,430518.13061049895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,49.551738603611106,0,12.972747039982204,0.002322243140534452,5.392813203759314e-06,656.1388043779295,430.51813061049893,185345.8607843586,0.9230769230769231,2.472718483590801,0.0057435873376211755,4.460740013015205,-5.411690215533539,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5131578947368421
74,39687487,2,1.4241880719444444,0,2.0114642389542188,0.0,0.0,1.1024264186027142,0.0,0.0,0.0,0.0,0.0,1.0,2653.8016423873883,0.0,0.0,0.0,0.0,0.4888636852980101,0.4888636852980101,0.0,0.0,9,0.7434419508333334,1,7.8841252199198335,0.363134361098375,0.131866564210325,51.51506228655254,2.6538016423873882,7.042663157138,0.21266968325791855,0.0800168077946304,0.03015176662662942,0.7304317812848693,-6.78169880131712,1.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
75,39841201,1,0.0,1,53.133940405798704,0.0,0.0,3.99146135338942,0.0,0.0,0.0,0.0,0.0,1.0,167002.96188110192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,66.01104327,0,12.02577281495642,0.005984334381287184,3.581225798705587e-05,408.65995874455564,167.00296188110192,27889.989277060784,0.7149321266968326,0.41125489082886424,0.0024625604611830656,0.3179712663836855,-8.034311461567,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
76,40086180,1,0.0,1,1769.2479288189047,0.0,0.0,7.478874888537641,0.0,0.0,0.0,0.0,0.0,1.0,6468.176085664357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,28.605494944444445,0,8.77480403559382,0.15224926782681591,0.023179839553801523,80.42497177907094,6.468176085664357,41.837301875160286,0.3665158371040724,2.3731184269927468,0.3668914382606824,269.36670176678876,-1.2959291470561798,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5131578947368421
77,40504901,1,0.0,1,4518.738108729912,0.0,0.0,8.416209330601179,0.0,0.0,0.0,0.0,0.0,1.0,539570.7339536395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,66.96691891666667,0,13.198531018610918,0.00185298171104069,3.433541221451283e-06,734.5547862165487,539.5707339536395,291136.57693926926,0.9638009049773756,3.7925703857465534,0.007028865998637382,8.373139072459123,-4.7823216880097394,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5131578947368421
78,41218264,2,4.581183654166667,0,273.61870298768736,0.0,0.0,5.615383600947806,0.0,0.0,0.0,0.0,0.0,1.0,5451.050457279779,0.0,0.0,0.0,0.0,-0.5565604065027251,0.5565604065027251,-0.0,-0.0,7,18.807773461666663,0,8.603747047593806,0.18014608364594784,0.03245261145297283,73.83122955281037,5.451050457279779,29.713951087810088,0.3257918552036199,0.9332499033258304,0.17120551545794113,49.291337755515684,-2.9883634466460007,1.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
79,41274865,1,0.0,1,1668.0341394566924,0.0,0.0,7.420000378489597,0.0,0.0,0.0,0.0,0.0,1.0,597082.5931050116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,54.55067369638889,0,13.299812404524024,0.0016745297192950078,2.8040497808022176e-06,772.7111964408252,597.0825931050116,356507.6229890048,0.9819004524886877,2.304239043765071,0.0038591629874559314,2.793172739318905,-5.879812026034427,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
80,42563089,1,0.0,1,38.880464249711125,0.0,0.0,3.6858865861921566,0.0,0.0,0.0,0.0,0.0,1.0,86440.83454543461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,39.921133606666665,0,11.367227033734743,0.011555238694572471,0.0001335235412885449,294.0082219010799,86.44083454543461,7472.017876911202,0.6108597285067874,0.35179590887471235,0.004069788436503388,0.4492730449612036,-7.681340447542587,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
81,42731036,1,0.0,1,6.801548076901553,0.0,0.0,2.0543221854003386,0.0,0.0,0.0,0.0,0.0,1.0,2283.9423666212665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,66.92046277222222,1,7.73409608052499,0.41947322804505893,0.17595778904654202,47.79060960713168,2.2839423666212664,5.2163927340475515,0.1493212669683258,0.14713938949962085,0.06442342488584352,2.8530673275215572,-5.679773895124652,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
82,42751447,1,0.0,1,3216.554583841878,0.0,0.0,8.076376904001403,0.0,0.0,0.0,0.0,0.0,1.0,172781.14010784705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,65.62142258833333,0,12.05978677415314,0.005784320946612095,3.345836881341544e-05,415.6695082729151,172.78114010784705,29853.322376967473,0.7239819004524887,3.199782998090118,0.018519283968683548,18.605584055237724,-3.9834098701517373,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
83,44291860,1,0.0,1,455.82206189310074,0.0,0.0,6.1242939537891745,0.0,0.0,0.0,0.0,0.0,1.0,22067.161889069488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,64.50388345694444,0,10.001891210284821,0.04511177411904474,0.0020350721641677148,148.55019989575743,22.06716188906949,486.95963383840086,0.47058823529411764,1.2045441820093348,0.05458536934040352,20.562941894598794,-3.8775972564956467,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
84,46217176,1,0.0,1,1109.141798732571,0.0,0.0,7.012243032753397,0.0,0.0,0.0,0.0,0.0,1.0,21105.90497305261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,66.48903372972222,0,9.957355515837293,0.047156676466802494,0.002223752135394684,145.27871479694682,21.10590497305261,445.4592247315269,0.46153846153846156,1.8789646077461106,0.08902554096330466,52.30344095863922,-2.9451124830838955,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
85,46826716,11,4.854042508888889,0,217.83864548113385,0.0710219655175581,3.18730805085061,5.388334679636778,2.8016212190015906,0.0686133003043498,5.987398438970614,73.72103334146084,0.9599082603463474,0.2803143444757138,1067.998087602267,-1.4621672419501958e-13,0.0,2.3087282127924353e-13,0.0,0.7390680127915464,0.7390680127915464,-7.405868592880721,8.125282390335379,6,0.1303196202777778,1,6.974477122063919,0.8561657853848519,0.7330198520636603,32.680240017513135,1.067998087602267,1.1406199151220995,0.03619909502262444,0.8327075984373558,0.7796901587219547,186.5059949955273,-1.5861424424271409,1.0,9999.0,9.210340371976184,5.987398438970614,178.37431373380974,0.0,0.0,35.06038855935671,1.0,0.0,1.0,0.5,0.0
86,46976428,1,0.0,1,23.01278061690398,0.0,0.0,3.178586214310784,0.0,0.0,0.0,0.0,0.0,1.0,131901.51625045916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,65.19984843,0,11.78981841547916,0.007575670555954856,5.7390784372361365e-05,363.18248340257156,131.90151625045917,17398.009989170143,0.669683257918552,0.27065098519937536,0.0020519171643596117,0.17433724453012814,-8.611232201168377,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
87,47422636,1,0.0,1,40.62991071870186,0.0,0.0,3.728818916566147,0.0,0.0,0.0,0.0,0.0,1.0,126187.10769485796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,58.53215085972223,0,11.745528990852279,0.007918464665579772,6.270208266003538e-05,355.2282473211526,126.18710769485796,15923.186148393681,0.6561085972850679,0.35962344551666214,0.0028499222470990716,0.32172651239170147,-8.01671007428613,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
88,47616223,1,0.0,1,1101.4863314232202,0.0,0.0,7.005323209442079,0.0,0.0,0.0,0.0,0.0,1.0,85785.07087813505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,66.18994638722222,0,11.359611928219147,0.01164346713317534,0.00013557032688133437,292.8908856180661,85.78507087813506,7359.078385566656,0.6063348416289592,1.8724689284159732,0.021827445139912208,12.825119897568143,-4.354288718777068,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5131578947368421
89,47633923,3,4.980695936111111,0,165.64986315450096,0.0907489467174689,3.018162682081158,5.115894983598301,2.774621068447179,0.0868645668690484,6.471553936267434,290.1392524410278,-0.9388585958621676,0.3443029726501341,2783.958286157824,8.396692839906386,-7.865392959896537,4.872141170539261,0.8797922752398581,-0.8015548709333882,0.8015548709333882,-5.833605624001827,-7.820352955133121,6,3.209417225277778,1,7.931988174208934,0.34674565329176715,0.12023254807673439,52.763228541834174,2.7839582861578243,7.75042373906681,0.23076923076923078,0.7261404071325992,0.26083020379402116,57.43837001719927,-2.8160931906106326,1.0,9999.0,9.210340371976184,6.471553936267434,430.18389610510053,-0.7948251939292645,-23.59617887968961,9.054488046243474,1.0,0.0,1.0,0.07246376811594203,0.0
90,48888338,1,0.0,1,2246.5895314301515,0.0,0.0,7.717613601561308,0.0,0.0,0.0,0.0,0.0,1.0,32619.07199986461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,42.30580721611111,0,10.392683083403243,0.030563214017932352,0.0009341100511059366,180.6075081492035,32.61907199986461,1064.0038581323513,0.5113122171945701,2.674157171991256,0.08198139947090939,68.66299665954608,-2.675069481841935,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
91,48971236,1,0.0,1,34.082591075566725,0.0,0.0,3.5577050266795966,0.0,0.0,0.0,0.0,0.0,1.0,64859.49182142859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,63.75231567666667,0,11.079993962648295,0.015394209098017048,0.00023698167375347086,254.67526739247492,64.85949182142859,4206.753679333962,0.5746606334841629,0.3293755559556951,0.005078293811837644,0.5246745336194839,-7.522288935968699,0.0,9999.0,9.210340371976184,0.0,9999.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5131578947368421
